t_interval_id,t_lower,t_upper
46472,2015-11-19 17:20:00,2015-11-19 17:30:00
46473,2015-11-19 17:30:00,2015-11-19 17:40:00
46474,2015-11-19 17:40:00,2015-11-19 17:50:00
46475,2015-11-19 17:50:00,2015-11-19 18:00:00
46476,2015-11-19 18:00:00,2015-11-19 18:10:00
46477,2015-11-19 18:10:00,2015-11-19 18:20:00
46478,2015-11-19 18:20:00,2015-11-19 18:30:00
46479,2015-11-19 18:30:00,2015-11-19 18:40:00
46480,2015-11-19 18:40:00,2015-11-19 18:50:00
46481,2015-11-19 18:50:00,2015-11-19 19:00:00
46482,2015-11-19 19:00:00,2015-11-19 19:10:00
46483,2015-11-19 19:10:00,2015-11-19 19:20:00
46484,2015-11-19 19:20:00,2015-11-19 19:30:00
46485,2015-11-19 19:30:00,2015-11-19 19:40:00
46486,2015-11-19 19:40:00,2015-11-19 19:50:00
46487,2015-11-19 19:50:00,2015-11-19 20:00:00
46488,2015-11-19 20:00:00,2015-11-19 20:10:00
46489,2015-11-19 20:10:00,2015-11-19 20:20:00
46490,2015-11-19 20:20:00,2015-11-19 20:30:00
46491,2015-11-19 20:30:00,2015-11-19 20:40:00
46492,2015-11-19 20:40:00,2015-11-19 20:50:00
46493,2015-11-19 20:50:00,2015-11-19 21:00:00
46494,2015-11-19 21:00:00,2015-11-19 21:10:00
46495,2015-11-19 21:10:00,2015-11-19 21:20:00
46496,2015-11-19 21:20:00,2015-11-19 21:30:00
46497,2015-11-19 21:30:00,2015-11-19 21:40:00
46498,2015-11-19 21:40:00,2015-11-19 21:50:00
46499,2015-11-19 21:50:00,2015-11-19 22:00:00
46500,2015-11-19 22:00:00,2015-11-19 22:10:00
46501,2015-11-19 22:10:00,2015-11-19 22:20:00
46502,2015-11-19 22:20:00,2015-11-19 22:30:00
46503,2015-11-19 22:30:00,2015-11-19 22:40:00
46504,2015-11-19 22:40:00,2015-11-19 22:50:00
46505,2015-11-19 22:50:00,2015-11-19 23:00:00
46506,2015-11-19 23:00:00,2015-11-19 23:10:00
46507,2015-11-19 23:10:00,2015-11-19 23:20:00
46508,2015-11-19 23:20:00,2015-11-19 23:30:00
46509,2015-11-19 23:30:00,2015-11-19 23:40:00
46510,2015-11-19 23:40:00,2015-11-19 23:50:00
46511,2015-11-19 23:50:00,2015-11-20 00:00:00
46512,2015-11-20 00:00:00,2015-11-20 00:10:00
46513,2015-11-20 00:10:00,2015-11-20 00:20:00
46514,2015-11-20 00:20:00,2015-11-20 00:30:00
46515,2015-11-20 00:30:00,2015-11-20 00:40:00
46516,2015-11-20 00:40:00,2015-11-20 00:50:00
46517,2015-11-20 00:50:00,2015-11-20 01:00:00
46518,2015-11-20 01:00:00,2015-11-20 01:10:00
46519,2015-11-20 01:10:00,2015-11-20 01:20:00
46520,2015-11-20 01:20:00,2015-11-20 01:30:00
46521,2015-11-20 01:30:00,2015-11-20 01:40:00
46522,2015-11-20 01:40:00,2015-11-20 01:50:00
46523,2015-11-20 01:50:00,2015-11-20 02:00:00
46524,2015-11-20 02:00:00,2015-11-20 02:10:00
46525,2015-11-20 02:10:00,2015-11-20 02:20:00
46526,2015-11-20 02:20:00,2015-11-20 02:30:00
46527,2015-11-20 02:30:00,2015-11-20 02:40:00
46528,2015-11-20 02:40:00,2015-11-20 02:50:00
46529,2015-11-20 02:50:00,2015-11-20 03:00:00
46530,2015-11-20 03:00:00,2015-11-20 03:10:00
46531,2015-11-20 03:10:00,2015-11-20 03:20:00
46532,2015-11-20 03:20:00,2015-11-20 03:30:00
46533,2015-11-20 03:30:00,2015-11-20 03:40:00
46534,2015-11-20 03:40:00,2015-11-20 03:50:00
46535,2015-11-20 03:50:00,2015-11-20 04:00:00
46536,2015-11-20 04:00:00,2015-11-20 04:10:00
46537,2015-11-20 04:10:00,2015-11-20 04:20:00
46538,2015-11-20 04:20:00,2015-11-20 04:30:00
46539,2015-11-20 04:30:00,2015-11-20 04:40:00
46540,2015-11-20 04:40:00,2015-11-20 04:50:00
46541,2015-11-20 04:50:00,2015-11-20 05:00:00
46542,2015-11-20 05:00:00,2015-11-20 05:10:00
46543,2015-11-20 05:10:00,2015-11-20 05:20:00
46544,2015-11-20 05:20:00,2015-11-20 05:30:00
46545,2015-11-20 05:30:00,2015-11-20 05:40:00
46546,2015-11-20 05:40:00,2015-11-20 05:50:00
46547,2015-11-20 05:50:00,2015-11-20 06:00:00
46548,2015-11-20 06:00:00,2015-11-20 06:10:00
46549,2015-11-20 06:10:00,2015-11-20 06:20:00
46550,2015-11-20 06:20:00,2015-11-20 06:30:00
46551,2015-11-20 06:30:00,2015-11-20 06:40:00
46552,2015-11-20 06:40:00,2015-11-20 06:50:00
46553,2015-11-20 06:50:00,2015-11-20 07:00:00
46554,2015-11-20 07:00:00,2015-11-20 07:10:00
46555,2015-11-20 07:10:00,2015-11-20 07:20:00
46556,2015-11-20 07:20:00,2015-11-20 07:30:00
46557,2015-11-20 07:30:00,2015-11-20 07:40:00
46558,2015-11-20 07:40:00,2015-11-20 07:50:00
46559,2015-11-20 07:50:00,2015-11-20 08:00:00
46560,2015-11-20 08:00:00,2015-11-20 08:10:00
46561,2015-11-20 08:10:00,2015-11-20 08:20:00
46562,2015-11-20 08:20:00,2015-11-20 08:30:00
46563,2015-11-20 08:30:00,2015-11-20 08:40:00
46564,2015-11-20 08:40:00,2015-11-20 08:50:00
46565,2015-11-20 08:50:00,2015-11-20 09:00:00
46566,2015-11-20 09:00:00,2015-11-20 09:10:00
46567,2015-11-20 09:10:00,2015-11-20 09:20:00
46568,2015-11-20 09:20:00,2015-11-20 09:30:00
46569,2015-11-20 09:30:00,2015-11-20 09:40:00
46570,2015-11-20 09:40:00,2015-11-20 09:50:00
46571,2015-11-20 09:50:00,2015-11-20 10:00:00
46572,2015-11-20 10:00:00,2015-11-20 10:10:00
46573,2015-11-20 10:10:00,2015-11-20 10:20:00
46574,2015-11-20 10:20:00,2015-11-20 10:30:00
46575,2015-11-20 10:30:00,2015-11-20 10:40:00
46576,2015-11-20 10:40:00,2015-11-20 10:50:00
46577,2015-11-20 10:50:00,2015-11-20 11:00:00
46578,2015-11-20 11:00:00,2015-11-20 11:10:00
46579,2015-11-20 11:10:00,2015-11-20 11:20:00
46580,2015-11-20 11:20:00,2015-11-20 11:30:00
46581,2015-11-20 11:30:00,2015-11-20 11:40:00
46582,2015-11-20 11:40:00,2015-11-20 11:50:00
46583,2015-11-20 11:50:00,2015-11-20 12:00:00
46584,2015-11-20 12:00:00,2015-11-20 12:10:00
46585,2015-11-20 12:10:00,2015-11-20 12:20:00
46586,2015-11-20 12:20:00,2015-11-20 12:30:00
46587,2015-11-20 12:30:00,2015-11-20 12:40:00
46588,2015-11-20 12:40:00,2015-11-20 12:50:00
46589,2015-11-20 12:50:00,2015-11-20 13:00:00
46590,2015-11-20 13:00:00,2015-11-20 13:10:00
46591,2015-11-20 13:10:00,2015-11-20 13:20:00
46592,2015-11-20 13:20:00,2015-11-20 13:30:00
46593,2015-11-20 13:30:00,2015-11-20 13:40:00
46594,2015-11-20 13:40:00,2015-11-20 13:50:00
46595,2015-11-20 13:50:00,2015-11-20 14:00:00
46596,2015-11-20 14:00:00,2015-11-20 14:10:00
46597,2015-11-20 14:10:00,2015-11-20 14:20:00
46598,2015-11-20 14:20:00,2015-11-20 14:30:00
46599,2015-11-20 14:30:00,2015-11-20 14:40:00
46600,2015-11-20 14:40:00,2015-11-20 14:50:00
46601,2015-11-20 14:50:00,2015-11-20 15:00:00
46602,2015-11-20 15:00:00,2015-11-20 15:10:00
46603,2015-11-20 15:10:00,2015-11-20 15:20:00
46604,2015-11-20 15:20:00,2015-11-20 15:30:00
46605,2015-11-20 15:30:00,2015-11-20 15:40:00
46606,2015-11-20 15:40:00,2015-11-20 15:50:00
46607,2015-11-20 15:50:00,2015-11-20 16:00:00
46608,2015-11-20 16:00:00,2015-11-20 16:10:00
46609,2015-11-20 16:10:00,2015-11-20 16:20:00
46610,2015-11-20 16:20:00,2015-11-20 16:30:00
46611,2015-11-20 16:30:00,2015-11-20 16:40:00
46612,2015-11-20 16:40:00,2015-11-20 16:50:00
46613,2015-11-20 16:50:00,2015-11-20 17:00:00
46614,2015-11-20 17:00:00,2015-11-20 17:10:00
46615,2015-11-20 17:10:00,2015-11-20 17:20:00
46616,2015-11-20 17:20:00,2015-11-20 17:30:00
46617,2015-11-20 17:30:00,2015-11-20 17:40:00
46618,2015-11-20 17:40:00,2015-11-20 17:50:00
46619,2015-11-20 17:50:00,2015-11-20 18:00:00
46620,2015-11-20 18:00:00,2015-11-20 18:10:00
46621,2015-11-20 18:10:00,2015-11-20 18:20:00
46622,2015-11-20 18:20:00,2015-11-20 18:30:00
46623,2015-11-20 18:30:00,2015-11-20 18:40:00
46624,2015-11-20 18:40:00,2015-11-20 18:50:00
46625,2015-11-20 18:50:00,2015-11-20 19:00:00
46626,2015-11-20 19:00:00,2015-11-20 19:10:00
46627,2015-11-20 19:10:00,2015-11-20 19:20:00
46628,2015-11-20 19:20:00,2015-11-20 19:30:00
46629,2015-11-20 19:30:00,2015-11-20 19:40:00
46630,2015-11-20 19:40:00,2015-11-20 19:50:00
46631,2015-11-20 19:50:00,2015-11-20 20:00:00
46632,2015-11-20 20:00:00,2015-11-20 20:10:00
46633,2015-11-20 20:10:00,2015-11-20 20:20:00
46634,2015-11-20 20:20:00,2015-11-20 20:30:00
46635,2015-11-20 20:30:00,2015-11-20 20:40:00
46636,2015-11-20 20:40:00,2015-11-20 20:50:00
46637,2015-11-20 20:50:00,2015-11-20 21:00:00
46638,2015-11-20 21:00:00,2015-11-20 21:10:00
46639,2015-11-20 21:10:00,2015-11-20 21:20:00
46640,2015-11-20 21:20:00,2015-11-20 21:30:00
46641,2015-11-20 21:30:00,2015-11-20 21:40:00
46642,2015-11-20 21:40:00,2015-11-20 21:50:00
46643,2015-11-20 21:50:00,2015-11-20 22:00:00
46644,2015-11-20 22:00:00,2015-11-20 22:10:00
46645,2015-11-20 22:10:00,2015-11-20 22:20:00
46646,2015-11-20 22:20:00,2015-11-20 22:30:00
46647,2015-11-20 22:30:00,2015-11-20 22:40:00
46648,2015-11-20 22:40:00,2015-11-20 22:50:00
46649,2015-11-20 22:50:00,2015-11-20 23:00:00
46650,2015-11-20 23:00:00,2015-11-20 23:10:00
46651,2015-11-20 23:10:00,2015-11-20 23:20:00
46652,2015-11-20 23:20:00,2015-11-20 23:30:00
46653,2015-11-20 23:30:00,2015-11-20 23:40:00
46654,2015-11-20 23:40:00,2015-11-20 23:50:00
46655,2015-11-20 23:50:00,2015-11-21 00:00:00
46656,2015-11-21 00:00:00,2015-11-21 00:10:00
46657,2015-11-21 00:10:00,2015-11-21 00:20:00
46658,2015-11-21 00:20:00,2015-11-21 00:30:00
46659,2015-11-21 00:30:00,2015-11-21 00:40:00
46660,2015-11-21 00:40:00,2015-11-21 00:50:00
46661,2015-11-21 00:50:00,2015-11-21 01:00:00
46662,2015-11-21 01:00:00,2015-11-21 01:10:00
46663,2015-11-21 01:10:00,2015-11-21 01:20:00
46664,2015-11-21 01:20:00,2015-11-21 01:30:00
46665,2015-11-21 01:30:00,2015-11-21 01:40:00
46666,2015-11-21 01:40:00,2015-11-21 01:50:00
46667,2015-11-21 01:50:00,2015-11-21 02:00:00
46668,2015-11-21 02:00:00,2015-11-21 02:10:00
46669,2015-11-21 02:10:00,2015-11-21 02:20:00
46670,2015-11-21 02:20:00,2015-11-21 02:30:00
46671,2015-11-21 02:30:00,2015-11-21 02:40:00
46672,2015-11-21 02:40:00,2015-11-21 02:50:00
46673,2015-11-21 02:50:00,2015-11-21 03:00:00
46674,2015-11-21 03:00:00,2015-11-21 03:10:00
46675,2015-11-21 03:10:00,2015-11-21 03:20:00
46676,2015-11-21 03:20:00,2015-11-21 03:30:00
46677,2015-11-21 03:30:00,2015-11-21 03:40:00
46678,2015-11-21 03:40:00,2015-11-21 03:50:00
46679,2015-11-21 03:50:00,2015-11-21 04:00:00
46680,2015-11-21 04:00:00,2015-11-21 04:10:00
46681,2015-11-21 04:10:00,2015-11-21 04:20:00
46682,2015-11-21 04:20:00,2015-11-21 04:30:00
46683,2015-11-21 04:30:00,2015-11-21 04:40:00
46684,2015-11-21 04:40:00,2015-11-21 04:50:00
46685,2015-11-21 04:50:00,2015-11-21 05:00:00
46686,2015-11-21 05:00:00,2015-11-21 05:10:00
46687,2015-11-21 05:10:00,2015-11-21 05:20:00
46688,2015-11-21 05:20:00,2015-11-21 05:30:00
46689,2015-11-21 05:30:00,2015-11-21 05:40:00
46690,2015-11-21 05:40:00,2015-11-21 05:50:00
46691,2015-11-21 05:50:00,2015-11-21 06:00:00
46692,2015-11-21 06:00:00,2015-11-21 06:10:00
46693,2015-11-21 06:10:00,2015-11-21 06:20:00
46694,2015-11-21 06:20:00,2015-11-21 06:30:00
46695,2015-11-21 06:30:00,2015-11-21 06:40:00
46696,2015-11-21 06:40:00,2015-11-21 06:50:00
46697,2015-11-21 06:50:00,2015-11-21 07:00:00
46698,2015-11-21 07:00:00,2015-11-21 07:10:00
46699,2015-11-21 07:10:00,2015-11-21 07:20:00
46700,2015-11-21 07:20:00,2015-11-21 07:30:00
46701,2015-11-21 07:30:00,2015-11-21 07:40:00
46702,2015-11-21 07:40:00,2015-11-21 07:50:00
46703,2015-11-21 07:50:00,2015-11-21 08:00:00
46704,2015-11-21 08:00:00,2015-11-21 08:10:00
46705,2015-11-21 08:10:00,2015-11-21 08:20:00
46706,2015-11-21 08:20:00,2015-11-21 08:30:00
46707,2015-11-21 08:30:00,2015-11-21 08:40:00
46708,2015-11-21 08:40:00,2015-11-21 08:50:00
46709,2015-11-21 08:50:00,2015-11-21 09:00:00
46710,2015-11-21 09:00:00,2015-11-21 09:10:00
46711,2015-11-21 09:10:00,2015-11-21 09:20:00
46712,2015-11-21 09:20:00,2015-11-21 09:30:00
46713,2015-11-21 09:30:00,2015-11-21 09:40:00
46714,2015-11-21 09:40:00,2015-11-21 09:50:00
46715,2015-11-21 09:50:00,2015-11-21 10:00:00
46716,2015-11-21 10:00:00,2015-11-21 10:10:00
46717,2015-11-21 10:10:00,2015-11-21 10:20:00
46718,2015-11-21 10:20:00,2015-11-21 10:30:00
46719,2015-11-21 10:30:00,2015-11-21 10:40:00
46720,2015-11-21 10:40:00,2015-11-21 10:50:00
46721,2015-11-21 10:50:00,2015-11-21 11:00:00
46722,2015-11-21 11:00:00,2015-11-21 11:10:00
46723,2015-11-21 11:10:00,2015-11-21 11:20:00
46724,2015-11-21 11:20:00,2015-11-21 11:30:00
46725,2015-11-21 11:30:00,2015-11-21 11:40:00
46726,2015-11-21 11:40:00,2015-11-21 11:50:00
46727,2015-11-21 11:50:00,2015-11-21 12:00:00
46728,2015-11-21 12:00:00,2015-11-21 12:10:00
46729,2015-11-21 12:10:00,2015-11-21 12:20:00
46730,2015-11-21 12:20:00,2015-11-21 12:30:00
46731,2015-11-21 12:30:00,2015-11-21 12:40:00
46732,2015-11-21 12:40:00,2015-11-21 12:50:00
46733,2015-11-21 12:50:00,2015-11-21 13:00:00
46734,2015-11-21 13:00:00,2015-11-21 13:10:00
46735,2015-11-21 13:10:00,2015-11-21 13:20:00
46736,2015-11-21 13:20:00,2015-11-21 13:30:00
46737,2015-11-21 13:30:00,2015-11-21 13:40:00
46738,2015-11-21 13:40:00,2015-11-21 13:50:00
46739,2015-11-21 13:50:00,2015-11-21 14:00:00
46740,2015-11-21 14:00:00,2015-11-21 14:10:00
46741,2015-11-21 14:10:00,2015-11-21 14:20:00
46742,2015-11-21 14:20:00,2015-11-21 14:30:00
46743,2015-11-21 14:30:00,2015-11-21 14:40:00
46744,2015-11-21 14:40:00,2015-11-21 14:50:00
46745,2015-11-21 14:50:00,2015-11-21 15:00:00
46746,2015-11-21 15:00:00,2015-11-21 15:10:00
46747,2015-11-21 15:10:00,2015-11-21 15:20:00
46748,2015-11-21 15:20:00,2015-11-21 15:30:00
46749,2015-11-21 15:30:00,2015-11-21 15:40:00
46750,2015-11-21 15:40:00,2015-11-21 15:50:00
46751,2015-11-21 15:50:00,2015-11-21 16:00:00
46752,2015-11-21 16:00:00,2015-11-21 16:10:00
46753,2015-11-21 16:10:00,2015-11-21 16:20:00
46754,2015-11-21 16:20:00,2015-11-21 16:30:00
46755,2015-11-21 16:30:00,2015-11-21 16:40:00
46756,2015-11-21 16:40:00,2015-11-21 16:50:00
46757,2015-11-21 16:50:00,2015-11-21 17:00:00
46758,2015-11-21 17:00:00,2015-11-21 17:10:00
46759,2015-11-21 17:10:00,2015-11-21 17:20:00
46760,2015-11-21 17:20:00,2015-11-21 17:30:00
46761,2015-11-21 17:30:00,2015-11-21 17:40:00
46762,2015-11-21 17:40:00,2015-11-21 17:50:00
46763,2015-11-21 17:50:00,2015-11-21 18:00:00
46764,2015-11-21 18:00:00,2015-11-21 18:10:00
46765,2015-11-21 18:10:00,2015-11-21 18:20:00
46766,2015-11-21 18:20:00,2015-11-21 18:30:00
46767,2015-11-21 18:30:00,2015-11-21 18:40:00
46768,2015-11-21 18:40:00,2015-11-21 18:50:00
46769,2015-11-21 18:50:00,2015-11-21 19:00:00
46770,2015-11-21 19:00:00,2015-11-21 19:10:00
46771,2015-11-21 19:10:00,2015-11-21 19:20:00
46772,2015-11-21 19:20:00,2015-11-21 19:30:00
46773,2015-11-21 19:30:00,2015-11-21 19:40:00
46774,2015-11-21 19:40:00,2015-11-21 19:50:00
46775,2015-11-21 19:50:00,2015-11-21 20:00:00
46776,2015-11-21 20:00:00,2015-11-21 20:10:00
46777,2015-11-21 20:10:00,2015-11-21 20:20:00
46778,2015-11-21 20:20:00,2015-11-21 20:30:00
46779,2015-11-21 20:30:00,2015-11-21 20:40:00
46780,2015-11-21 20:40:00,2015-11-21 20:50:00
46781,2015-11-21 20:50:00,2015-11-21 21:00:00
46782,2015-11-21 21:00:00,2015-11-21 21:10:00
46783,2015-11-21 21:10:00,2015-11-21 21:20:00
46784,2015-11-21 21:20:00,2015-11-21 21:30:00
46785,2015-11-21 21:30:00,2015-11-21 21:40:00
46786,2015-11-21 21:40:00,2015-11-21 21:50:00
46787,2015-11-21 21:50:00,2015-11-21 22:00:00
46788,2015-11-21 22:00:00,2015-11-21 22:10:00
46789,2015-11-21 22:10:00,2015-11-21 22:20:00
46790,2015-11-21 22:20:00,2015-11-21 22:30:00
46791,2015-11-21 22:30:00,2015-11-21 22:40:00
46792,2015-11-21 22:40:00,2015-11-21 22:50:00
46793,2015-11-21 22:50:00,2015-11-21 23:00:00
46794,2015-11-21 23:00:00,2015-11-21 23:10:00
46795,2015-11-21 23:10:00,2015-11-21 23:20:00
46796,2015-11-21 23:20:00,2015-11-21 23:30:00
46797,2015-11-21 23:30:00,2015-11-21 23:40:00
46798,2015-11-21 23:40:00,2015-11-21 23:50:00
46799,2015-11-21 23:50:00,2015-11-22 00:00:00
46800,2015-11-22 00:00:00,2015-11-22 00:10:00
46801,2015-11-22 00:10:00,2015-11-22 00:20:00
46802,2015-11-22 00:20:00,2015-11-22 00:30:00
46803,2015-11-22 00:30:00,2015-11-22 00:40:00
46804,2015-11-22 00:40:00,2015-11-22 00:50:00
46805,2015-11-22 00:50:00,2015-11-22 01:00:00
46806,2015-11-22 01:00:00,2015-11-22 01:10:00
46807,2015-11-22 01:10:00,2015-11-22 01:20:00
46808,2015-11-22 01:20:00,2015-11-22 01:30:00
46809,2015-11-22 01:30:00,2015-11-22 01:40:00
46810,2015-11-22 01:40:00,2015-11-22 01:50:00
46811,2015-11-22 01:50:00,2015-11-22 02:00:00
46812,2015-11-22 02:00:00,2015-11-22 02:10:00
46813,2015-11-22 02:10:00,2015-11-22 02:20:00
46814,2015-11-22 02:20:00,2015-11-22 02:30:00
46815,2015-11-22 02:30:00,2015-11-22 02:40:00
46816,2015-11-22 02:40:00,2015-11-22 02:50:00
46817,2015-11-22 02:50:00,2015-11-22 03:00:00
46818,2015-11-22 03:00:00,2015-11-22 03:10:00
46819,2015-11-22 03:10:00,2015-11-22 03:20:00
46820,2015-11-22 03:20:00,2015-11-22 03:30:00
46821,2015-11-22 03:30:00,2015-11-22 03:40:00
46822,2015-11-22 03:40:00,2015-11-22 03:50:00
46823,2015-11-22 03:50:00,2015-11-22 04:00:00
46824,2015-11-22 04:00:00,2015-11-22 04:10:00
46825,2015-11-22 04:10:00,2015-11-22 04:20:00
46826,2015-11-22 04:20:00,2015-11-22 04:30:00
46827,2015-11-22 04:30:00,2015-11-22 04:40:00
46828,2015-11-22 04:40:00,2015-11-22 04:50:00
46829,2015-11-22 04:50:00,2015-11-22 05:00:00
46830,2015-11-22 05:00:00,2015-11-22 05:10:00
46831,2015-11-22 05:10:00,2015-11-22 05:20:00
46832,2015-11-22 05:20:00,2015-11-22 05:30:00
46833,2015-11-22 05:30:00,2015-11-22 05:40:00
46834,2015-11-22 05:40:00,2015-11-22 05:50:00
46835,2015-11-22 05:50:00,2015-11-22 06:00:00
46836,2015-11-22 06:00:00,2015-11-22 06:10:00
46837,2015-11-22 06:10:00,2015-11-22 06:20:00
46838,2015-11-22 06:20:00,2015-11-22 06:30:00
46839,2015-11-22 06:30:00,2015-11-22 06:40:00
46840,2015-11-22 06:40:00,2015-11-22 06:50:00
46841,2015-11-22 06:50:00,2015-11-22 07:00:00
46842,2015-11-22 07:00:00,2015-11-22 07:10:00
46843,2015-11-22 07:10:00,2015-11-22 07:20:00
46844,2015-11-22 07:20:00,2015-11-22 07:30:00
46845,2015-11-22 07:30:00,2015-11-22 07:40:00
46846,2015-11-22 07:40:00,2015-11-22 07:50:00
46847,2015-11-22 07:50:00,2015-11-22 08:00:00
46848,2015-11-22 08:00:00,2015-11-22 08:10:00
46849,2015-11-22 08:10:00,2015-11-22 08:20:00
46850,2015-11-22 08:20:00,2015-11-22 08:30:00
46851,2015-11-22 08:30:00,2015-11-22 08:40:00
46852,2015-11-22 08:40:00,2015-11-22 08:50:00
46853,2015-11-22 08:50:00,2015-11-22 09:00:00
46854,2015-11-22 09:00:00,2015-11-22 09:10:00
46855,2015-11-22 09:10:00,2015-11-22 09:20:00
46856,2015-11-22 09:20:00,2015-11-22 09:30:00
46857,2015-11-22 09:30:00,2015-11-22 09:40:00
46858,2015-11-22 09:40:00,2015-11-22 09:50:00
46859,2015-11-22 09:50:00,2015-11-22 10:00:00
46860,2015-11-22 10:00:00,2015-11-22 10:10:00
46861,2015-11-22 10:10:00,2015-11-22 10:20:00
46862,2015-11-22 10:20:00,2015-11-22 10:30:00
46863,2015-11-22 10:30:00,2015-11-22 10:40:00
46864,2015-11-22 10:40:00,2015-11-22 10:50:00
46865,2015-11-22 10:50:00,2015-11-22 11:00:00
46866,2015-11-22 11:00:00,2015-11-22 11:10:00
46867,2015-11-22 11:10:00,2015-11-22 11:20:00
46868,2015-11-22 11:20:00,2015-11-22 11:30:00
46869,2015-11-22 11:30:00,2015-11-22 11:40:00
46870,2015-11-22 11:40:00,2015-11-22 11:50:00
46871,2015-11-22 11:50:00,2015-11-22 12:00:00
46872,2015-11-22 12:00:00,2015-11-22 12:10:00
46873,2015-11-22 12:10:00,2015-11-22 12:20:00
46874,2015-11-22 12:20:00,2015-11-22 12:30:00
46875,2015-11-22 12:30:00,2015-11-22 12:40:00
46876,2015-11-22 12:40:00,2015-11-22 12:50:00
46877,2015-11-22 12:50:00,2015-11-22 13:00:00
46878,2015-11-22 13:00:00,2015-11-22 13:10:00
46879,2015-11-22 13:10:00,2015-11-22 13:20:00
46880,2015-11-22 13:20:00,2015-11-22 13:30:00
46881,2015-11-22 13:30:00,2015-11-22 13:40:00
46882,2015-11-22 13:40:00,2015-11-22 13:50:00
46883,2015-11-22 13:50:00,2015-11-22 14:00:00
46884,2015-11-22 14:00:00,2015-11-22 14:10:00
46885,2015-11-22 14:10:00,2015-11-22 14:20:00
46886,2015-11-22 14:20:00,2015-11-22 14:30:00
46887,2015-11-22 14:30:00,2015-11-22 14:40:00
46888,2015-11-22 14:40:00,2015-11-22 14:50:00
46889,2015-11-22 14:50:00,2015-11-22 15:00:00
46890,2015-11-22 15:00:00,2015-11-22 15:10:00
46891,2015-11-22 15:10:00,2015-11-22 15:20:00
46892,2015-11-22 15:20:00,2015-11-22 15:30:00
46893,2015-11-22 15:30:00,2015-11-22 15:40:00
46894,2015-11-22 15:40:00,2015-11-22 15:50:00
46895,2015-11-22 15:50:00,2015-11-22 16:00:00
46896,2015-11-22 16:00:00,2015-11-22 16:10:00
46897,2015-11-22 16:10:00,2015-11-22 16:20:00
46898,2015-11-22 16:20:00,2015-11-22 16:30:00
46899,2015-11-22 16:30:00,2015-11-22 16:40:00
46900,2015-11-22 16:40:00,2015-11-22 16:50:00
46901,2015-11-22 16:50:00,2015-11-22 17:00:00
46902,2015-11-22 17:00:00,2015-11-22 17:10:00
46903,2015-11-22 17:10:00,2015-11-22 17:20:00
46904,2015-11-22 17:20:00,2015-11-22 17:30:00
46905,2015-11-22 17:30:00,2015-11-22 17:40:00
46906,2015-11-22 17:40:00,2015-11-22 17:50:00
46907,2015-11-22 17:50:00,2015-11-22 18:00:00
46908,2015-11-22 18:00:00,2015-11-22 18:10:00
46909,2015-11-22 18:10:00,2015-11-22 18:20:00
46910,2015-11-22 18:20:00,2015-11-22 18:30:00
46911,2015-11-22 18:30:00,2015-11-22 18:40:00
46912,2015-11-22 18:40:00,2015-11-22 18:50:00
46913,2015-11-22 18:50:00,2015-11-22 19:00:00
46914,2015-11-22 19:00:00,2015-11-22 19:10:00
46915,2015-11-22 19:10:00,2015-11-22 19:20:00
46916,2015-11-22 19:20:00,2015-11-22 19:30:00
46917,2015-11-22 19:30:00,2015-11-22 19:40:00
46918,2015-11-22 19:40:00,2015-11-22 19:50:00
46919,2015-11-22 19:50:00,2015-11-22 20:00:00
46920,2015-11-22 20:00:00,2015-11-22 20:10:00
46921,2015-11-22 20:10:00,2015-11-22 20:20:00
46922,2015-11-22 20:20:00,2015-11-22 20:30:00
46923,2015-11-22 20:30:00,2015-11-22 20:40:00
46924,2015-11-22 20:40:00,2015-11-22 20:50:00
46925,2015-11-22 20:50:00,2015-11-22 21:00:00
46926,2015-11-22 21:00:00,2015-11-22 21:10:00
46927,2015-11-22 21:10:00,2015-11-22 21:20:00
46928,2015-11-22 21:20:00,2015-11-22 21:30:00
46929,2015-11-22 21:30:00,2015-11-22 21:40:00
46930,2015-11-22 21:40:00,2015-11-22 21:50:00
46931,2015-11-22 21:50:00,2015-11-22 22:00:00
46932,2015-11-22 22:00:00,2015-11-22 22:10:00
46933,2015-11-22 22:10:00,2015-11-22 22:20:00
46934,2015-11-22 22:20:00,2015-11-22 22:30:00
46935,2015-11-22 22:30:00,2015-11-22 22:40:00
46936,2015-11-22 22:40:00,2015-11-22 22:50:00
46937,2015-11-22 22:50:00,2015-11-22 23:00:00
46938,2015-11-22 23:00:00,2015-11-22 23:10:00
46939,2015-11-22 23:10:00,2015-11-22 23:20:00
46940,2015-11-22 23:20:00,2015-11-22 23:30:00
46941,2015-11-22 23:30:00,2015-11-22 23:40:00
46942,2015-11-22 23:40:00,2015-11-22 23:50:00
46943,2015-11-22 23:50:00,2015-11-23 00:00:00
46944,2015-11-23 00:00:00,2015-11-23 00:10:00
46945,2015-11-23 00:10:00,2015-11-23 00:20:00
46946,2015-11-23 00:20:00,2015-11-23 00:30:00
46947,2015-11-23 00:30:00,2015-11-23 00:40:00
46948,2015-11-23 00:40:00,2015-11-23 00:50:00
46949,2015-11-23 00:50:00,2015-11-23 01:00:00
46950,2015-11-23 01:00:00,2015-11-23 01:10:00
46951,2015-11-23 01:10:00,2015-11-23 01:20:00
46952,2015-11-23 01:20:00,2015-11-23 01:30:00
46953,2015-11-23 01:30:00,2015-11-23 01:40:00
